id,selection_tier,query_raw,answer,decision_note
5d786524,manual_audit_priority,[@*`%,[{%',README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
5e0c542f,manual_audit_priority,}:#}(,/,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
5e4393fc,manual_audit_priority,":|[\""","?"">""",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
5e95a417,manual_audit_priority,$]:]$,](>?,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
5e989cc5,manual_audit_priority,>{+$^,$$,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
60d928d0,manual_audit_priority,}^$%?,@}',README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
60ed3f31,manual_audit_priority,@%*:\,@%:\,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
6183bab7,manual_audit_priority,"""{-:/",@@,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
62896e95,manual_audit_priority,&&`}/,]]%&,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
62fc7798,manual_audit_priority,((-&},}&,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
63603ee7,manual_audit_priority,^[-[^,-$,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
638f93ca,manual_audit_priority,$<-]$,@,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
642c84f0,manual_audit_priority,`}*|},{(}%,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
64553a64,manual_audit_priority,"!@""`/",}#',README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
64d775e5,manual_audit_priority,)<+$&,$&)<,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
6548d382,manual_audit_priority,\@'((,/\,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
65a61279,manual_audit_priority,]/*<],?]$/,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
65add53a,manual_audit_priority,}^*%],]}%,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
65b13ba2,manual_audit_priority,"#@{]""","]/""}",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
67995540,manual_audit_priority,"""&|@'",|%@,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
680b66f2,manual_audit_priority,!<+<\,}$,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
684de068,manual_audit_priority,"{""-)&","^""",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
685be3a7,manual_audit_priority,!?+`:,>$$,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
69771374,manual_audit_priority,<'+)#,#}(,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
69eccfa5,manual_audit_priority,$$-)|,\^,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
6a5cd9ec,manual_audit_priority,<$#|?,<[<\,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
6b2e0c5a,manual_audit_priority,"':""/$",!(:',README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
6c30f260,manual_audit_priority,[?-:[,-\(,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
6c7f24b7,manual_audit_priority,$'-^$,^,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
6cc5dafb,manual_audit_priority,^&!>),)(,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
6d6d0531,manual_audit_priority,/')`&,)@/,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
6d87d164,manual_audit_priority,[&+}&,'[,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
6e84a668,manual_audit_priority,</(|),|!^{,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
6fc35fc2,manual_audit_priority,)|+'',/}',README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
7031716e,manual_audit_priority,@?:(@,{[,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
70851afe,manual_audit_priority,""":-`@","@""",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
71310176,manual_audit_priority,$)-{/,:]{,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
7138d71a,manual_audit_priority,^]-'%,\,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
715e0259,manual_audit_priority,]!{?<,$|?,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
71d91445,manual_audit_priority,"\""/@|",},README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
72413b7f,manual_audit_priority,#]+[!,"""/#",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
73e0994b,manual_audit_priority,<'(}),)<',README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
74914eac,manual_audit_priority,"""""'::",::,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
750adc0c,manual_audit_priority,((/!@,^/,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
75c8715e,manual_audit_priority,\\*>#,`^$),README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
76587d66,manual_audit_priority,]`-]>,],README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
767174e8,manual_audit_priority,`<?</,]},README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
76c48f67,manual_audit_priority,']`|?,']#|,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
771472d6,manual_audit_priority,?'-\\,-'?,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
77365caf,manual_audit_priority,\$&::,$|,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
78002bf2,manual_audit_priority,{{-{`,:,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
7924844c,manual_audit_priority,>\->},-(,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
7933172a,manual_audit_priority,%#+^`,^/&`,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
79c81d5e,manual_audit_priority,^#\!(,:],README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
7a17137f,manual_audit_priority,%>*`\,{{&,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
7a5cfe3e,manual_audit_priority,&>-$$,-#>,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
7a65a8eb,manual_audit_priority,'(*??,}'#',README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
7b3d06f7,manual_audit_priority,$[-/^,|,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
7c0e238e,manual_audit_priority,'`*:$,*^:,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
7cb0f4c4,manual_audit_priority,$>/|[,$>@!,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
7cb3089e,manual_audit_priority,^^-!$,}%,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
7d279557,manual_audit_priority,^]*:@,::#,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
7d9ff0d2,manual_audit_priority,/^&<?,(,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
7dbaea4b,manual_audit_priority,}@-][,[),README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
7e3fefc6,manual_audit_priority,((-:@,?,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
7f21620f,manual_audit_priority,<^(]{,")""/{",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
7f4fc924,manual_audit_priority,>>+#(,+[`,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
7f5758a8,manual_audit_priority,)>+<#,'!!,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
80082389,manual_audit_priority,^/!$),"""{""",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
8043a9d2,manual_audit_priority,\:*$|,$|\:,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
810028f1,manual_audit_priority,#&-[&,-&\,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
8187e517,manual_audit_priority,{(+)#,@&#,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
82109e34,manual_audit_priority,'^-^^,-@>,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
82b32563,manual_audit_priority,%\+^\,^\%\,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
82baf39f,manual_audit_priority,@`#</,`<@,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
82c9f137,manual_audit_priority,{&-?#,&%,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
8326116b,manual_audit_priority,#:*#\,{{@?,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
837a6ae7,manual_audit_priority,"<{*:""",<>\>,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
8395d060,manual_audit_priority,?:*/|,?'@!,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
83d7dcd4,manual_audit_priority,>{?|>,?|`,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
842c7710,manual_audit_priority,}%+/),///,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
844f826c,manual_audit_priority,`@*>`,"/""",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
8494aad3,manual_audit_priority,"])*<""","""`#&",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
852a6f48,manual_audit_priority,]){&$,\\,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
85c5b2a2,manual_audit_priority,$<)$$,$<$$,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
86088a1b,manual_audit_priority,!}-^`,&,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
861cb0b2,manual_audit_priority,/>-/>,%,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
865eca43,manual_audit_priority,`>-'>,',README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
867d9b19,manual_audit_priority,\\-{:,$#,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
86ccbdf7,manual_audit_priority,|?-?`,:|,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
8753cdcc,manual_audit_priority,"%%+)""","'""""",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
8916a10d,manual_audit_priority,:}+<!,::,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
893ffb06,manual_audit_priority,@`-`:,-@',README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
8962872b,manual_audit_priority,``?`\,%`&,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
898bc85a,manual_audit_priority,}?+?),^[[,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
899e9abc,manual_audit_priority,?)-}},"[""",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
8a0c1aab,manual_audit_priority,<[-}[,<,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
8a15edaa,manual_audit_priority,#(-\!,%\,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
8bd4b4c8,manual_audit_priority,'>]`#,??[,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
8c4f70b6,manual_audit_priority,^#-##,-@%,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
8d9a062b,manual_audit_priority,\}>!:,^!,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
8e53b548,manual_audit_priority,&&+)`,|'',README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
8e56a42e,manual_audit_priority,%/[<>,%/<>,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
8e6d01f1,manual_audit_priority,"^:!>""",{},README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
8f1af066,manual_audit_priority,$`-!`,-`[,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
9081e954,manual_audit_priority,%{}(@,}{#,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
90f00d9b,manual_audit_priority,\<+({,{#,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
90feb0c5,manual_audit_priority,?>'>>,:<],README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
912f9786,manual_audit_priority,:^-&@,^/,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
91a0e345,manual_audit_priority,!]*$],(`]',README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
9243dd78,manual_audit_priority,}}+@?,"""<",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
9346686a,manual_audit_priority,%(-[(,:(,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
93c9b36b,manual_audit_priority,)}+%),>^[,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
93e6d0c0,manual_audit_priority,^|(>^,^<,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
94367b1d,manual_audit_priority,[[+|<,|',README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
948e5474,manual_audit_priority,?%-^%,-&,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
94a8fe23,manual_audit_priority,&%(:>,(\%,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
94b3156f,manual_audit_priority,"|()""}",)'',README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
94e41495,manual_audit_priority,|)->@,-|,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
95353c23,manual_audit_priority,!(*%`,<)<|,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
979071a0,manual_audit_priority,{\!@\,))<,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
97abca56,manual_audit_priority,(:*`',`#::,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
97c04f50,manual_audit_priority,`&*]&,"`#""&",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
98eed496,manual_audit_priority,^[>}`,^[}`,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
9925be81,manual_audit_priority,]#[^),@}]),README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
9935aa11,manual_audit_priority,<`-)<,-`#,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
99b7018f,manual_audit_priority,|'+$',>\:,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
9ae663c3,manual_audit_priority,(#-?},:,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
9c697047,manual_audit_priority,]{`'#,`:,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
9dae880f,manual_audit_priority,:<}`\,))[,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
9dfe5ac9,manual_audit_priority,"'\*%""","'\%""",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
9eaae1f1,manual_audit_priority,[|-/[,/\,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
9eacc9a2,manual_audit_priority,[%*:`,%?}%,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
9f1015a1,manual_audit_priority,\)-&#,-$\,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
9f1ff166,manual_audit_priority,"""]-'/",[,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
9f9b0251,manual_audit_priority,^}*!\,'!?/,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
9fdb18b7,manual_audit_priority,|%-^^,^},README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
9ff449aa,manual_audit_priority,"(>+'""","%"">",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
a11311a4,manual_audit_priority,}@\(^,%[,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
a1220274,manual_audit_priority,`&*)<,&`{^,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
a1230047,manual_audit_priority,${->&,%&,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
a12f00f4,manual_audit_priority,)$+'`,$:[,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
a26065d4,manual_audit_priority,<&+<#,<',README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
a266aeb5,manual_audit_priority,@@-$],({,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
a2b66927,manual_audit_priority,)@-$|,{],README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
a3183159,manual_audit_priority,"`|-}""",`{,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
a35fa1a0,manual_audit_priority,"'(*\""","""&`]",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
a362e44a,manual_audit_priority,>[-\{,'%,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
a3a00a02,manual_audit_priority,{]+:{,^$,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
a40497f9,manual_audit_priority,<%*]\,%]\<,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
a5f1991c,manual_audit_priority,!?/&&,/|',README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
a644f19d,manual_audit_priority,%%:#<,#:,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
a692ec38,manual_audit_priority,/:*/$,"/""}",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
a77be9fa,manual_audit_priority,{>|$[,"[""",README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
a8323497,manual_audit_priority,"'`}:""",$`,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
a98d4d53,manual_audit_priority,!$-$[,-),README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
a9aa6c6e,manual_audit_priority,<(^{(,^</,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
a9d91ec1,manual_audit_priority,'!>{?,:'%?,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
aa2e27a3,manual_audit_priority,[{-((,$(,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
adcc6292,manual_audit_priority,@:-[^,-}^,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
ae64d5e4,manual_audit_priority,[[-&/,[,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
ae6be599,manual_audit_priority,$?+]$,#`,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
af0e4262,manual_audit_priority,"""@-/$",]{,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
afca7259,manual_audit_priority,?}`/>,>>&,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
afdb7326,manual_audit_priority,@^%(^,%\,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
b06625c4,manual_audit_priority,"""$*$]",^&/,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
b1181806,manual_audit_priority,((|&&,|>>,README final-answer metric + exhaustive glyph solver scans found ambiguity but no concrete suspect signal; kept as answer-only training labels while remaining non-trace-safe
